"id","id_parent","nome","vtype","vlink","id_artist","publishedon","views","likes","dislikes","lastupdate","recentviews","recentlikes","promoted","dead","promotedviews"
"5541","0","Suicide Squad -1","main","XJ8iNG0N0wI","558","2019-03-08","34583","3017","94","2020-05-02 23:49:02","11","1","n","n","0"
"5542","0","News","main","0Sn3s1PMl70","559","2019-03-04","497561","40570","131","2020-05-02 23:55:01","216","13","n","n","0"
"5543","0","Mirror Mirror","main","cxWMWSjEqhA","560","2019-03-07","102676","16549","52","2020-05-03 13:00:01","38","2","n","n","0"
"5544","0","Girl Group's Flooded","main","Bj5kc3R-Xds","561","2019-03-09","369651","13383","1332","2020-05-02 13:58:01","145","7","n","n","0"
"5545","0","I'm a star","main","3CgGAiuDtNI","562","2019-03-11","1198404","161345","617","2020-05-03 18:36:01","263","19","n","n","0"
"5546","0","High Class (pre-debut)","main","xhQHC1oRu3E","563","2019-03-20","78737","6021","49","2020-05-02 13:59:01","20","0","n","n","0"
"5547","0","Baby you're mine","main","CVq79sKJVd4","563","2019-04-30","129188","15708","187","2020-05-03 13:02:01","64","2","n","n","0"
"5548","0","S.O.R.R.Y","main","5YDXOm5WGjs","564","2018-06-11","326370","17646","548","2020-05-02 13:59:01","216","13","n","n","0"
"5549","0","Fanci","main","LRoednGUmCE","564","2018-01-17","901397","54395","1584","2020-05-02 13:59:01","491","35","n","n","0"
"5550","5548","S.O.R.R.Y","dance","DlLDxXRw06g","564","2018-06-18","270636","3002","15","2020-05-02 13:58:01","21","4","n","n","0"
"5551","5549","Fanci","dance","l3PCA1PbzdE","564","2018-01-30","109492","7068","50","2020-05-02 21:46:02","31","3","n","n","0"
"5552","0","Split","main","W7TLNMBGW8k","565","2019-03-21","100676","6936","280","2020-05-02 21:47:02","50","4","n","n","0"
"5553","0","12 o'clock","main","1qW_-qos7qI","566","2019-03-26","216691","22099","233","2020-05-02 21:47:02","135","10","n","n","0"
"5554","0","Vibe","main","41Y7PIkZnB8","567","2019-03-27","1106787","132340","306","2020-05-03 18:48:30","101","8","n","n","0"
"5555","0","Missed Call","main","DCkTN2y_x6A","568","2019-02-02","543202","31876","258","2020-05-02 21:48:02","278","12","n","n","0"
"5556","0","Better do better","main","2S_yxj9UPWg","569","2019-02-14","90087","12535","50","2020-05-02 21:48:02","13","2","n","n","0"
"5557","0","#why","main","BrCqJePBawY","570","2019-02-15","42873","5416","13","2020-05-02 21:48:30","24","3","n","n","0"
"5558","5559","Gravity","duplicate","ozGz0z5hicw","571","2019-02-19","91858","11138","22","2020-05-02 21:55:02","30","5","n","n","0"
"5559","0","Gravity","main","8ZD9Zb502Ig","571","2019-02-19","560047","38332","170","2020-05-02 22:02:01","222","14","n","n","0"
"5560","0","Neon","main","67jSYCSrnE4","572","2019-02-22","1938738","63347","492","2020-05-03 18:56:30","6281","130","n","n","0"
"5561","0","Shadow","main","PV1gCvzpSy0","40","2020-01-09","70826381","5445512","106604","2020-05-03 03:45:01","85499","2302","n","n","0"
"5562","0","Say My Name","main","-NGoD8l-fp4","573","2020-01-10","3057056","117387","2442","2020-05-03 04:43:01","10040","192","n","n","0"
"5563","0","Boom Boom","main","3B_ObT15YHI","573","2019-09-16","1159284","64641","1046","2020-05-03 21:38:02","1811","47","n","n","0"
"5564","0","Wonderland","main","VMBhehFpimI","573","2019-08-16","215978","14047","483","2020-04-30 22:19:01","330","16","n","n","0"
"5565","5512","Top Gang","duplicate","X_SYX19o8Cs","552","2020-01-02","348331","31563","157","2020-05-02 13:16:30","5206","229","n","n","0"
"5566","0","We belong","main","AkE_L1Lj4Lc","557","2020-01-09","2473168","186304","377","2020-05-03 04:18:02","3438","132","n","n","0"
"5567","5503","Good Guy","duplicate","ur4dLy0ozRQ","270","2020-01-05","1481579","109038","920","2020-05-03 06:27:01","1444","66","n","n","0"
"5568","5489","Thumbs Up","dance","d8PX2Y5FvAo","267","2020-01-10","1004621","37498","1509","2020-05-03 14:03:01","879","9","n","n","0"
"5569","5506","Answer","dance","lPBT8H1fYk8","463","2020-01-11","3680137","216052","752","2020-05-03 20:53:01","19494","478","n","n","0"
"5570","5509","Lay Back","dance","7OioXxPPGkM","459","2020-01-11","176791","15564","27","2020-05-01 23:30:14","1160","63","n","n","0"
"5571","5503","Good Guy","alternate","3iumOcYgTmY","270","2020-01-11","757703","52134","256","2020-04-30 23:12:02","2733","113","n","n","0"
"5572","0","Here I am again","main","FFmdTU4Cpr8","242","2020-01-12","9128687","102102","973","2020-05-03 01:17:02","73261","625","n","n","0"
"5573","0","Hello (jp)","main","C9V7Cd0SmKc","82","2020-01-12","339269","22794","43","2020-05-01 23:32:51","407","5","n","n","0"
"5574","0","Any song","main","UuV2BmJ1p_I","225","2020-01-13","44198707","1013024","12282","2020-05-04 00:11:02","157787","2069","n","n","0"
"5575","5521","Wish","dance","v4XVLzU6r7c","553","2020-01-13","448004","5117","47","2020-05-01 23:31:51","79","3","n","n","0"
"5576","5506","Answer","alternate","W9ReQg3yJ3E","463","2020-01-13","2006092","172906","370","2020-05-03 11:44:29","6108","250","n","n","0"
"5577","5574","Any song","duplicate","UdyjeUwPz_E","225","2020-01-13","11350250","0","0","2020-05-03 04:07:01","4114","0","n","n","0"
"5578","5503","Good Guy","alternate","cNWz36tDm_A","270","2020-01-13","72052","7688","12","2020-05-01 23:41:04","101","7","n","n","0"
"5579","5473","Psycho (acoustics)","alternate","Pg7nBHXQCCA","165","2020-01-13","21733301","1020091","5340","2020-05-03 01:20:02","67249","1603","n","n","0"
"5580","0","Lee Jung-hyun's ""Wow""","main","M1T5GMBQpc8","507","2020-01-13","2747","216","4","2020-05-01 23:33:17","31","2","n","n","0"
"5581","5574","Any song (acoustic)","alternate","evM2c-BSboI","225","2020-01-13","1102423","38213","226","2020-05-03 21:31:01","1147","16","n","n","0"
"5582","0","Bomb","main","2OjCMR8DGLg","574","2019-10-21","13534326","554075","8485","2020-05-03 20:23:01","20058","540","n","n","0"
"5583","5772","Tender Love","duplicate","5_YJHmV-I8A","516","2020-01-14","112921","6505","121","2020-05-01 23:29:51","118","4","n","n","0"
"5584","5296","Numb","dance","7mLBuOolJyA","514","2020-01-13","322938","33927","60","2020-05-01 23:31:50","1123","63","n","n","0"
"5585","0","Rewind (Dance only)","dance","FjJQqOrc7Lg","514","2020-01-14","173308","19953","23","2020-05-03 13:09:02","558","21","n","n","0"
"5586","0","Run Away (jp)","main","2u8ExBR-RbQ","465","2020-01-14","10253983","854151","9238","2020-05-03 04:13:02","23835","891","n","n","0"
"5587","0","Lucky Charm","main","yNe39XGY9YU","575","2019-02-18","693144","60841","461","2020-04-30 23:34:02","559","22","n","n","0"
"5588","0","Stay In (jp)","main","LSLAvXqMC8c","575","2019-12-18","72967","4477","26","2020-04-30 23:36:30","248","9","n","n","0"
"5589","0","Let's take a break (cm)","main","7ywn3mqztRM","575","2009-08-13","1602376","10949","238","2020-05-03 20:45:02","31","0","n","n","0"
"5590","0","Because I love you","main","VLMenmGfM1o","576","2019-02-27","1750228","23665","292","2020-05-03 10:19:01","1916","21","n","n","0"
"5591","0","A song for me","main","mPVJ6YrlKPc","577","2019-02-27","249685","18555","33","2020-05-03 13:08:02","143","9","n","n","0"
"5592","0","But Maybe","main","3Ncn6AF-W7I","578","2019-04-03","19173","2595","13","2020-05-03 13:11:02","6","1","n","n","0"
"5593","0","You're my","main","udjJEn6XVbE","579","2019-04-05","71823","8856","34","2020-05-03 13:18:02","71","4","n","n","0"
"5594","0","Baby","main","4jo4RrjTH7w","579","2018-12-01","375678","33699","128","2020-05-03 13:18:02","111","7","n","n","0"
"5595","0","Aight","main","Fr1GTfOqFrs","579","2019-10-10","162547","18209","65","2020-05-03 13:21:01","194","12","n","n","0"
"5596","0","Memories","main","KSf-ay_5o1c","580","2019-04-08","375446","14432","818","2020-05-03 13:22:01","581","17","n","n","0"
"5597","0","Another Night","main","GPohNpbNP4M","581","2019-04-19","389465","41947","127","2020-05-03 22:08:29","188","9","n","n","0"
"5598","0","Forever Love","main","PxA1XwjJ7f8","581","2019-10-22","241565","23664","95","2020-05-03 22:04:02","540","36","n","n","0"
"5599","0","Bloom","main","OyAIt76cx1o","582","2019-04-19","1112182","24341","1493","2020-05-03 20:51:02","971","12","n","n","0"
"5600","0","SSFW","main","U-wDvImWXtA","583","2019-04-25","8197949","948130","4209","2020-05-03 20:50:02","4560","202","n","n","0"
"5601","0","Hard to say goodbye","main","9dsF4V_jvOk","584","2019-04-26","2107275","201172","453","2020-05-03 10:23:02","1088","39","n","n","0"
"5602","5601","Hard to say goodbye","duplicate","xBY9JVU_3Fw","584","2019-04-26","952336","93948","293","2020-05-03 13:32:01","1119","100","n","n","0"
"5603","0","Dear me","main","bho0m505qVA","200","2020-01-15","4601759","308652","2025","2020-05-03 05:51:02","9232","171","n","n","0"
"5604","0","まなざし","main","jVlzyC5WFZ0","207","2020-01-16","622325","16807","406","2020-04-30 23:16:01","957","8","n","n","0"
"5605","5489","Thumbs Up","dance","TrJzJkuEEOw","267","2020-01-16","2845038","74828","3821","2020-05-03 20:47:02","8764","103","n","n","0"
"5606","0","IU - Through the night","cover","-q8FFfVxyL0","235","2020-01-16","12466","603","2","2020-04-30 23:20:02","60","1","n","n","0"
"5607","0","Loveholic","main","Bu9FzLmW_6s","585","2019-05-10","1103775","24879","129","2020-05-03 15:48:01","131","10","n","n","0"
"5608","0","Reminisce about All","main","xGClAPu4eic","586","2019-05-13","453979","40585","52","2020-05-01 22:48:02","1084","43","n","n","0"
"5609","0","Regulus","main","oqaY9H1VOV8","586","2019-08-29","1365705","100582","164","2020-05-03 14:13:01","2978","118","n","n","0"
"5610","0","Ring on my ears","main","qkSRAVzkWC0","586","2019-05-15","282321","31478","47","2020-05-01 22:40:01","706","30","n","n","0"
"5611","0","0&4","main","l9ipbs_MwzQ","586","2019-05-17","176701","20621","16","2020-05-01 22:43:02","469","24","n","n","0"
"5612","0","Who, You?","main","sAlg9l6B_Hk","585","2019-12-11","303099","27500","69","2020-05-01 22:44:02","547","38","n","n","0"
"5613","5860","Black Swan","alternate","vGbuUFRdYqU","40","2020-01-17","34763674","3376546","61357","2020-05-03 03:28:01","23177","491","n","n","0"
"5614","0","Mirror Mirror","main","4ohhl6ONdDk","587","2019-02-25","1185397","71764","977","2020-05-03 17:52:01","1102","26","n","n","0"
"5615","0","Tuesday is better than Monday","main","CeT--DbjtQI","587","2019-05-29","1362665","119090","1076","2020-05-03 14:24:31","767","33","n","n","0"
"5616","5615","Tuesday is better than Monday","alternate","QHoED8sRhXk","587","2019-05-29","342831","24867","176","2020-05-03 13:28:02","137","5","n","n","0"
"5617","0","mesSAGE","main","Ed9Znq_Kpk0","537","2020-01-17","20858","4537","25","2020-04-30 23:20:02","26","5","n","n","0"
"5618","5506","Answer","dance","gXrmoI8xy28","463","2020-01-20","1613136","146554","259","2020-05-03 14:32:30","7365","250","n","n","0"
"5619","5620","Boss","duplicate","PlSxsVMrAPg","588","2020-01-20","5743","879","2","2020-05-02 13:38:02","29","8","n","n","0"
"5620","0","Boss","main","f5pTBgvXJeA","588","2020-01-20","98063","11135","84","2020-05-02 22:58:01","367","78","n","n","0"
"5621","0","IU -  Friday","cover","8_1pLxzV_e8","588","2019-12-17","1091","100","0","2020-05-03 22:15:02","4","1","n","n","0"
"5622","5521","Wish","alternate","GsPCOt8woVo","553","2020-01-20","129477","11382","137","2020-04-30 23:15:01","90","2","n","n","0"
"5623","4645","On n On","alternate","6uZarbDIEY0","507","2020-01-20","14058","1843","14","2020-05-02 23:09:01","36","2","n","n","0"
"5624","0","Blah Blah","main","5yBjqfyaVFE","589","2019-11-15","284137","15416","165","2020-04-30 23:50:01","685","25","n","n","0"
"5625","5624","Blah Blah","dance","hnXCf108pvs","589","2019-11-28","1893","126","0","2020-04-30 23:51:01","5","0","n","n","0"
"5626","0","Im in Sinchon","main","Kta0alJhOmY","360","2020-01-22","346363","2866","64","2020-05-03 23:36:30","1083","3","n","n","0"
"5627","0","Sorry (Dance Only)","dance","55WM9BxmIlU","16","2020-01-22","678124","34438","192","2020-05-02 22:48:02","630","13","n","n","0"
"5628","0","I think I (jp)","main","yB5kc4VGo5E","189","2020-01-23","1792191","151074","726","2020-05-03 20:53:01","2015","25","n","n","0"
"5629","0","ZICO - Any song","cover","ncYqJCD5pG4","235","2020-01-23","50406","1930","19","2020-05-01 23:14:31","185","6","n","n","0"
"5630","0","Love Me","main","e9Jp67bGhOk","254","2017-06-30","54645","1375","12","2020-05-03 13:43:01","69","2","n","n","0"
"5631","0","A very special one","main","Qyph8k-8WGw","590","2017-09-11","573379","16210","129","2020-05-03 13:46:02","137","3","n","n","0"
"5632","0","Everything but me","main","8NJGX_BzZAU","590","2014-12-19","530825","3302","43","2020-05-03 13:47:01","139","1","n","n","0"
"5633","0","Breeze","main","M_aJisTGN8A","590","2017-09-15","65163","1389","36","2020-05-03 13:57:01","18","1","n","n","0"
"5634","0","Second date","main","MgkAbVMM5fc","590","2017-04-24","210759","5873","31","2020-05-03 21:50:02","34","2","n","n","0"
"5635","0","How was your day","main","GQVKssScyTM","590","2016-05-30","206423","1824","34","2020-05-03 22:04:30","65","1","n","n","0"
"5636","0","Loveship","main","dM5gMsePq-o","591","2020-01-21","986046","59737","365","2020-05-02 22:44:29","2022","32","n","n","0"
"5637","4997","OOMM","alternate","m_lmiiNXXu8","525","2020-01-23","68982","3674","68","2020-05-03 23:40:02","14","1","n","n","0"
"5638","0","I'm so pretty (jp)","main","CBsOb4R1AHw","380","2020-01-24","265547","7564","212","2020-05-03 13:02:01","272","7","n","n","0"
"5639","5014","Lit","dance","IHkDnM5guQU","454","2020-01-24","100393","19623","23","2020-05-03 13:03:01","112","9","n","n","0"
"5640","0","Photo (Dance only)","dance","Toa1GOXiuQY","459","2020-01-24","57832","6699","9","2020-05-03 23:21:02","304","21","n","n","0"
"5641","5521","Wish","dance","c32LkzhtOjg","553","2020-01-24","3677","567","4","2020-05-03 13:04:29","8","1","n","n","0"
"5642","0","Double knot (en)","main","ra0FlN5NBG4","288","2020-01-24","4023078","455836","2114","2020-05-03 20:58:02","8294","241","n","n","0"
"5643","0","Red Velvet - Bad Boy (dance only)","cover","M1yUjmV2hRY","535","2020-01-24","104740","6847","79","2020-05-02 22:39:02","107","7","n","n","0"
"5644","5288","Midnight Sun","alternate","fK58kJRIOFU","542","2020-01-25","1808","533","1","2020-05-03 23:25:01","1","0","n","n","0"
"5645","0","Levanter (en)","dance","WArBilyWTo4","288","2020-01-26","596107","118378","135","2020-04-30 22:57:02","1658","90","n","n","0"
"5646","0","Dreams Come True","main","5g7dEUNG36U","148","2020-01-26","2142426","216917","450","2020-05-03 04:26:01","4199","145","n","n","0"
"5647","0","All For you","main","X-jbgKPEf40","266","2020-01-28","8109926","78274","716","2020-05-03 20:54:01","2119","49","n","n","4000000"
"5648","0","2YA2YAO!","main","Uqi34thogl4","189","2020-01-28","11942796","771500","7166","2020-05-03 01:34:02","36099","765","n","n","0"
"5649","0","Gone With The Wind 360º","main","YIGyv_UtUbA","76","2020-01-29","104961","9113","41","2020-05-02 23:30:02","46","0","n","n","0"
"5650","0","Paradise","main","JDmZ6oguzzM","592","2020-01-29","526052","38964","119","2020-05-02 23:32:02","2916","82","n","n","0"
"5651","5650","Paradise","duplicate","BuaGs9W6Un8","592","2020-01-29","471450","44734","67","2020-05-02 23:35:01","2191","82","n","n","0"
"5652","5689","Without you","duplicate","UjkNOC9h3_g","319","2020-01-29","9351608","106835","1032","2020-05-03 04:48:30","7420","341","n","n","6000000"
"5653","5636","Loveship (Acoustic)","alternate","YcLci0eJXFY","591","2020-01-29","44055","3171","3","2020-05-03 13:08:02","112","2","n","n","0"
"5654","0","Park Saebyul - Don't let me go","cover","dlmtM7xMI6s","135","2020-01-29","3757","351","2","2020-05-03 13:10:02","9","2","n","n","0"
"5655","0","My Gravity","main","YimQ4mB0uiM","221","2020-01-30","117225","6240","36","2020-05-03 13:07:02","132","7","n","n","0"
"5656","5689","Without you","dance","vbP3ZiUu9Ro","319","2020-01-30","438268","13290","39","2020-05-03 13:08:30","767","35","n","n","0"
"5657","0","dOra maar","main","gMIDwQQRFoU","537","2020-01-30","96107","7231","33","2020-05-03 13:09:02","246","14","n","n","0"
"5658","5657","dOra maar","dance","1yq1hPe4qj4","537","2020-01-30","595294","10779","24","2020-05-03 13:10:02","647","32","n","n","0"
"5659","5562","Say My Name","dance","6junYRlCgIE","573","2020-01-30","60221","4342","14","2020-05-03 13:11:02","157","10","n","n","0"
"5660","5650","Paradise","alternate","Za1tWSLbNYo","592","2020-01-30","190086","26554","41","2020-05-03 13:12:02","410","27","n","n","0"
"5661","0","Answer (jp)","main","xU7vogho4R0","463","2020-01-29","395014","39427","132","2020-05-01 22:40:30","1700","67","n","n","0"
"5662","0","Just Cry","main","mn0V1h19czQ","484","2020-01-29","226940","7360","82","2020-05-01 22:41:01","563","11","n","n","0"
"5663","0","IU - Ending Scene","cover","G_6PcWOtxos","235","2020-01-30","9625","463","3","2020-05-03 13:16:02","48","1","n","n","0"
"5665","5655","My Gravity","alternate","QpZNtjRfj30","221","2020-01-31","102322","2041","17","2020-05-03 13:14:02","33","1","n","n","0"
"5666","0","black out (dance only)","dance","irKGCPgiqWU","514","2020-01-31","182452","24315","47","2020-05-03 13:06:02","420","25","n","n","0"
"5667","0","The Day","main","FOEKkU3zEm8","385","2020-01-31","76295","7302","54","2020-04-30 22:20:01","199","15","n","n","0"
"5668","0","All my days","main","bFLMKECxUMY","119","2020-02-01","2434763","32778","248","2020-05-03 04:35:01","12399","126","n","n","0"
"5669","0","EGO","main","LmApDbvNCXg","40","2020-02-02","53887698","4429252","39815","2020-05-04 00:20:30","143182","3205","n","n","0"
"5670","0","Restless","main","se4Xsgb0qGk","515","2020-02-02","268970","19721","126","2020-05-01 23:48:01","2478","173","n","n","0"
"5671","0","Goodbye","main","qhFWTdy_mVg","490","2020-02-02","282103","37803","78","2020-05-01 23:48:01","607","30","n","n","0"
"5672","0","Dun Dun","main","NoYKBAajoyo","467","2020-02-03","113579259","2016629","68735","2020-05-04 00:08:02","357455","4316","n","n","40000000"
"5673","0","Crossroads","main","kx5TWKPE5sU","76","2020-02-03","21025039","774488","25936","2020-05-03 04:22:01","26867","745","n","n","5000000"
"5674","5675","Nun nu Nan na","duplicate","WM9DCnxXstI","593","2020-02-03","2989930","185879","5015","2020-05-03 04:08:29","7490","208","n","n","0"
"5675","0","Nun nu Nan na","main","v1jpv8SMKDU","593","2020-02-03","4187074","15519","297","2020-05-03 14:25:01","721","37","n","n","3000000"
"5676","5675","Nun nu Nan na","dance","IuM0_vZGGUM","593","2020-01-30","197006","16624","235","2020-05-03 13:16:02","53","1","n","n","0"
"5677","5672","Dun Dun","alternate","cpqE2qY6YZY","467","2020-02-03","2409370","143076","1492","2020-05-03 14:38:02","1103","12","n","n","0"
"5678","0","Sorry Mama","main","0VngyLZ0hQI","594","2020-02-03","1067662","99847","833","2020-05-03 12:28:30","6206","370","n","n","0"
"5679","0","Soso (jp)","main","kzP8fxo-xF8","217","2020-02-04","358699","40629","134","2020-05-01 23:47:01","212","0","n","n","0"
"5680","5673","Crossroads","dance","dgxEyvYPdJ8","76","2020-02-04","2026804","115592","1354","2020-05-03 14:36:30","4406","92","n","n","0"
"5681","0","Hyukoh - Wi In wi Ing","cover","5otKvgljJbM","592","2020-02-04","7557","850","1","2020-05-01 23:45:02","21","2","n","n","0"
"5682","0","Horizon (Dance Only)","dance","Nzw4E-fQoLE","463","2020-02-04","1014045","101046","158","2020-05-03 21:44:01","4937","265","n","n","0"
"5683","5648","2YA2YAO!","alternate","5O-ep5hcqxk","189","2020-02-05","3517453","210115","1105","2020-05-03 04:36:01","9180","148","n","n","0"
"5684","0","So what","main","GEo5bmUKFvI","316","2020-02-05","18325691","319180","6028","2020-05-03 21:43:01","25749","501","n","n","10000000"
"5685","5684","So what","duplicate","8Vto_qUIjcA","316","2020-02-05","5562306","299690","6993","2020-05-03 04:22:01","20629","556","n","n","0"
"5686","5673","Crossroads","dance","Cluo9eJZi5I","76","2020-02-05","1558311","105218","1013","2020-05-03 14:42:01","4347","90","n","n","0"
"5687","5675","Nun nu Nan na","dance","PXXnjhyN_Gk","593","2020-02-05","92321","10524","47","2020-05-03 13:23:01","295","17","n","n","0"
"5688","5678","Sorry Mama","dance","kbFqayvtTbw","594","2020-02-05","83659","8435","44","2020-05-03 13:24:01","479","41","n","n","0"
"5689","0","Without you","main","YYAPV2Dejh4","319","2020-01-29","10495731","46043","469","2020-05-03 14:22:01","978","43","n","n","10000000"
"5690","0","Wannabe","main","knIBy6fKR5Y","319","2019-11-18","10932544","76158","544","2020-05-03 16:04:30","2424","50","n","n","5000000"
"5691","3747","Genie","duplicate","VfSOTFSln2M","319","2018-10-24","771057","43941","445","2020-04-30 23:39:01","566","14","n","n","0"
"5692","0","Let Me","main","3mnn_3RrlE8","319","2018-07-04","2298488","38666","514","2020-05-03 16:08:01","235","12","n","n","0"
"5693","2814","Lady","duplicate","XFq3TrNTREM","319","2018-03-14","114864","11416","73","2020-04-30 23:25:02","31","1","n","n","0"
"5694","2812","DamDaDi","alternate","tmDdgpZMVUQ","319","2017-09-16","271157","19167","94","2020-04-30 23:29:01","58","3","n","n","0"
"5695","2816","It's U","alternate","01AWezffmGU","319","2018-02-14","102465","7574","25","2020-04-30 23:40:01","38","2","n","n","0"
"5696","0","From Now","main","y4mhiwdBMI4","459","2019-04-24","726822","24173","152","2020-04-30 23:31:01","191","18","n","n","0"
"5697","3945","Super Special","duplicate","D1hWFlHRRas","459","2018-09-21","196794","20054","71","2020-04-30 23:38:02","50","5","n","n","0"
"5698","0","Shangri-la","main","R90DFZSKZ50","459","2019-03-14","230225","25956","246","2020-04-30 23:41:02","126","12","n","n","0"
"5699","0","Hip (jp)","main","yc10BuFih2U","138","2020-02-05","5019697","163744","1446","2020-05-03 02:08:30","36998","321","n","n","0"
"5700","4024","Hala Hala","alternate","5OyM7QjQ0X0","463","2019-01-09","2363340","163443","537","2020-05-03 06:31:01","829","72","n","n","0"
"5701","4024","Hala Hala","alternate","YiPIXvDrqhU","463","2019-01-09","129959","16282","45","2020-05-01 23:29:50","80","4","n","n","0"
"5702","4023","Pirate King","dance","CtkBG_a2aO8","463","2018-10-25","1071410","73855","138","2020-05-03 21:43:01","3357","128","n","n","0"
"5703","4024","Hala Hala","dance","rDAR0BUwAmE","463","2019-02-09","1412916","93319","168","2020-05-03 06:35:01","4575","153","n","n","0"
"5704","4385","Wave","alternate","sqmZYDLlQiA","463","2019-06-10","366738","44999","54","2020-05-01 23:30:24","573","31","n","n","0"
"5705","4023","Pirate King","alternate","PLzVfVmE8R4","463","2018-11-26","1985387","120491","215","2020-05-03 06:34:02","2844","154","n","n","0"
"5706","4024","Hala Hala","alternate","79_0gSw-M-o","463","2019-02-11","2135705","129130","287","2020-05-03 06:38:02","3594","197","n","n","0"
"5707","4022","Say My Name","alternate","9R5Fxz_0Ncg","463","2019-01-19","2802555","156529","385","2020-05-03 06:39:02","3398","145","n","n","0"
"5708","4385","Wave","alternate","NftLgIiLCgk","463","2019-06-11","960935","70625","124","2020-05-01 23:32:35","1875","74","n","n","0"
"5709","4401","ILLUSION","alternate","A2lZA5AVA4E","463","2019-06-16","987141","72104","134","2020-05-01 23:33:22","1801","60","n","n","0"
"5710","4568","Aurora","alternate","d3fSnys76yQ","463","2019-07-25","831867","69529","104","2020-05-01 23:34:16","1680","56","n","n","0"
"5711","5033","Wonderland","alternate","3HMILfi3OM0","463","2019-10-17","1972980","146687","333","2020-05-03 06:43:02","4915","225","n","n","0"
"5712","4023","Pirate King","alternate","hf_92wffhZA","463","2018-10-19","370193","34338","70","2020-05-01 23:40:30","344","31","n","n","0"
"5713","5715","Cool","duplicate","LWQ5zNi_9r8","482","2020-02-06","635547","50646","803","2020-05-02 13:28:01","1501","43","n","n","0"
"5714","0","Dive","main","brP5M0o4hi8","95","2020-02-06","21418759","1249990","16307","2020-05-03 21:44:01","55774","1139","n","n","0"
"5715","0","Cool","main","xkhluXfuegg","482","2020-02-06","744095","21861","529","2020-05-02 13:29:02","332","22","n","n","0"
"5716","5684","So what","alternate","6YY7WJyZGZw","316","2020-02-06","513775","37788","161","2020-04-30 23:56:02","893","32","n","n","0"
"5717","0","Baek Yerin - Here I Am Again","cover","cEmSBpLmazI","235","2020-02-06","17627","615","3","2020-05-02 13:30:02","54","1","n","n","0"
"5718","5714","Dive","dance","jYJ6xC4wVhE","95","2020-02-07","3648896","271571","1284","2020-05-03 04:36:29","7459","190","n","n","0"
"5719","5672","Dun Dun","dance","ghUjmkl1U8Q","467","2020-02-07","7644598","314536","4092","2020-05-03 03:32:30","34129","576","n","n","0"
"5720","5860","Black swan","dance","fTS1jAhWPbw","40","2020-02-07","22702419","1774153","9128","2020-05-03 01:22:01","65388","1384","n","n","0"
"5721","5673","Crossroads","alternate","hLMUhTl3Tys","76","2020-02-07","1101365","64344","826","2020-05-03 21:40:30","2240","90","n","n","0"
"5722","5715","Cool","dance","gwthvat6DLo","482","2020-02-07","95225","9577","50","2020-05-03 22:11:01","242","10","n","n","0"
"5723","0","Labyrinth (Dance only)","dance","lSK9kQObdLc","76","2020-02-08","1479585","96253","842","2020-05-03 21:41:01","7051","158","n","n","0"
"5724","0","Salute (Dance only)","dance","cJ2zKUkj5Co","467","2020-02-08","677734","51343","431","2020-05-03 22:12:30","1977","59","n","n","0"
"5725","0","Gotta go","main","fN-YPbbGUoE","268","2020-02-08","5207071","250757","2085","2020-05-03 04:19:02","12354","299","n","n","0"
"5726","2875","Rollin'","alternate","3cZrxpK2EAQ","36","2020-02-05","233877","9192","82","2020-04-30 23:16:01","1495","36","n","n","0"
"5727","0","Yoo-Hoo","main","2XGOT6-0Lyo","36","2016-09-01","184830","5029","83","2020-05-01 22:32:29","100","3","n","n","0"
"5728","2878","Deepened","dance","geCuvmxY2ms","36","2016-03-10","135356","3124","19","2020-05-01 22:35:02","45","2","n","n","0"
"5729","2875","Rollin'","dance","ZhuDSdmby8k","36","2017-03-10","422934","8779","58","2020-05-01 22:36:02","197","4","n","n","0"
"5730","2877","Do you know?","duplicate","ZnJejsV8LI8","36","2011-07-10","33827","594","4","2020-05-01 22:28:01","20","1","n","n","0"
"5731","0","Nowadays You","main","Rgk-wTlJNMU","36","2012-02-22","753130","6971","102","2020-05-01 22:29:01","96","3","n","n","0"
"5732","0","High Heels","main","gF2Pg5dbYN4","36","2020-02-05","163126","4464","130","2020-04-30 23:12:02","603","14","n","n","0"
"5733","5732","High Heels","dance","CV6nI9VMHDM","36","2020-02-05","13229","645","5","2020-04-30 23:13:02","111","4","n","n","0"
"5734","5732","High Heels","dance","xVZ1pGhnWr4","36","2016-07-08","161638","1513","58","2020-05-01 22:31:01","14","1","n","n","0"
"5735","0","Let us go","main","EXJfWc4JciQ","49","2020-02-09","2280953","27224","256","2020-05-03 04:34:01","15700","119","n","n","0"
"5736","0","Farewall is coming","main","bIPRrHERT7c","595","2011-03-10","162669","4773","63","2020-05-02 13:37:02","123","6","n","n","0"
"5737","0","Without a heart","main","TE542TbVUhQ","595","2011-07-12","852032","11191","133","2020-05-02 13:37:02","1031","5","n","n","0"
"5738","0","또 사랑에 속다","main","I78m4TPhcfg","595","2020-02-07","120705","14101","26","2020-05-01 13:01:01","121","4","n","n","0"
"5739","0","그 입술을 막아본다","main","qZcWfchFAA0","595","2011-07-07","545463","2334","70","2020-05-02 13:38:02","129","2","n","n","0"
"5740","0","Good bye, my love","main","XQIzyUTNphg","595","2011-08-09","402093","3992","59","2020-05-02 13:39:02","74","2","n","n","0"
